Name,Email,Financial Status,Paid at,Currency,Total,Refunded Amount,Referring Site
#1967,x@y.com,paid,2026-06-26 18:36:00 +0000,USD,207.55,,https://www.google.com/
#1968,x@y.com,paid,2026-06-26 21:31:00 +0000,USD,123.69,,
#1969,x@y.com,paid,2026-06-26 16:34:00 +0000,USD,151.49,,https://instagram.com/
#1969,x@y.com,paid,2026-06-26 16:34:00 +0000,USD,151.49,,https://instagram.com/
#1970,x@y.com,paid,2026-06-26 12:04:00 +0000,USD,199.56,,https://instagram.com/
#1971,x@y.com,paid,2026-06-26 20:06:00 +0000,USD,90.57,,https://l.facebook.com/
#1972,x@y.com,paid,2026-06-26 14:36:00 +0000,USD,150.78,,https://l.facebook.com/
#1973,x@y.com,paid,2026-06-26 12:25:00 +0000,USD,162.62,,
#1973,x@y.com,paid,2026-06-26 12:25:00 +0000,USD,162.62,,
#1974,x@y.com,paid,2026-06-26 19:58:00 +0000,USD,181.41,,https://l.facebook.com/
#1975,x@y.com,paid,2026-06-26 07:44:00 +0000,USD,194.27,,
#1976,x@y.com,paid,2026-06-26 02:38:00 +0000,USD,167.32,,https://l.facebook.com/
#1977,x@y.com,paid,2026-06-26 23:24:00 +0000,USD,148.84,,https://www.google.com/
#1977,x@y.com,paid,2026-06-26 23:24:00 +0000,USD,148.84,,https://www.google.com/
#1978,x@y.com,paid,2026-06-26 02:28:00 +0000,USD,117.83,,https://instagram.com/
#1979,x@y.com,paid,2026-06-26 09:35:00 +0000,USD,167.87,,
#1979,x@y.com,paid,2026-06-26 09:35:00 +0000,USD,167.87,,
#1980,x@y.com,paid,2026-06-26 11:16:00 +0000,USD,207.52,,https://l.facebook.com/
#1981,x@y.com,paid,2026-06-26 21:28:00 +0000,USD,99.07,,
#1982,x@y.com,paid,2026-06-26 03:45:00 +0000,USD,154.37,,
#1983,x@y.com,paid,2026-06-26 14:40:00 +0000,USD,85.26,,https://l.facebook.com/
#1984,x@y.com,paid,2026-06-26 07:02:00 +0000,USD,189.48,,https://instagram.com/
#1985,x@y.com,paid,2026-06-26 12:13:00 +0000,USD,112.26,,https://instagram.com/
#1986,x@y.com,paid,2026-06-26 11:33:00 +0000,USD,79.73,,https://l.facebook.com/
#1987,x@y.com,paid,2026-06-26 14:06:00 +0000,USD,154.14,,
#1988,x@y.com,paid,2026-06-26 13:58:00 +0000,USD,163.34,,https://instagram.com/
#1988,x@y.com,paid,2026-06-26 13:58:00 +0000,USD,163.34,,https://instagram.com/
#1989,x@y.com,paid,2026-06-26 17:03:00 +0000,USD,100.93,,https://www.google.com/
#1990,x@y.com,paid,2026-06-26 18:46:00 +0000,USD,86.99,,
#1990,x@y.com,paid,2026-06-26 18:46:00 +0000,USD,86.99,,
#1991,x@y.com,refunded,2026-06-27 18:28:00 +0000,USD,202.33,202.33,https://l.facebook.com/
#1991,x@y.com,refunded,2026-06-27 18:28:00 +0000,USD,202.33,202.33,https://l.facebook.com/
#1992,x@y.com,paid,2026-06-27 22:12:00 +0000,USD,117.68,,https://instagram.com/
#1993,x@y.com,paid,2026-06-27 13:08:00 +0000,USD,143.37,,
#1994,x@y.com,paid,2026-06-27 07:15:00 +0000,USD,125.54,,https://l.facebook.com/
#1995,x@y.com,paid,2026-06-27 12:27:00 +0000,USD,113.52,,
#1996,x@y.com,paid,2026-06-27 08:21:00 +0000,USD,135.26,,https://www.google.com/
#1997,x@y.com,paid,2026-06-27 08:32:00 +0000,USD,139.08,,
#1998,x@y.com,paid,2026-06-27 09:24:00 +0000,USD,178.97,,https://l.facebook.com/
#1999,x@y.com,paid,2026-06-27 14:37:00 +0000,USD,200.35,,https://instagram.com/
#2000,x@y.com,paid,2026-06-27 00:38:00 +0000,USD,128.53,,https://l.facebook.com/
#2001,x@y.com,paid,2026-06-27 02:22:00 +0000,USD,85.69,,
#2002,x@y.com,paid,2026-06-27 17:19:00 +0000,USD,99.52,,https://www.google.com/
#2003,x@y.com,paid,2026-06-27 23:36:00 +0000,USD,151.31,,https://instagram.com/
#2004,x@y.com,paid,2026-06-27 20:21:00 +0000,USD,140.55,,
#2005,x@y.com,paid,2026-06-27 20:11:00 +0000,USD,118.68,,
#2006,x@y.com,refunded,2026-06-27 04:01:00 +0000,USD,157.77,157.77,
#2007,x@y.com,paid,2026-06-27 18:49:00 +0000,USD,150.63,,https://instagram.com/
#2007,x@y.com,paid,2026-06-27 18:49:00 +0000,USD,150.63,,https://instagram.com/
#2008,x@y.com,paid,2026-06-27 10:49:00 +0000,USD,156.89,,https://instagram.com/
#2009,x@y.com,paid,2026-06-27 21:04:00 +0000,USD,91.22,,https://www.google.com/
#2010,x@y.com,paid,2026-06-27 09:07:00 +0000,USD,146.73,,https://www.google.com/
#2011,x@y.com,paid,2026-06-27 17:55:00 +0000,USD,141.71,,https://l.facebook.com/
#2012,x@y.com,paid,2026-06-27 17:50:00 +0000,USD,135.36,,https://www.google.com/
#2013,x@y.com,refunded,2026-06-27 08:48:00 +0000,USD,142.32,142.32,
#2014,x@y.com,paid,2026-06-27 12:06:00 +0000,USD,112.73,,
#2015,x@y.com,paid,2026-06-27 09:18:00 +0000,USD,119.85,,https://www.google.com/
#2016,x@y.com,paid,2026-06-27 01:51:00 +0000,USD,118.14,,https://l.facebook.com/
#2017,x@y.com,paid,2026-06-27 11:32:00 +0000,USD,168.87,,https://www.google.com/
#2018,x@y.com,paid,2026-06-27 02:16:00 +0000,USD,114.28,,https://www.google.com/
#2019,x@y.com,paid,2026-06-27 16:26:00 +0000,USD,152.86,,https://instagram.com/
#2020,x@y.com,paid,2026-06-27 16:39:00 +0000,USD,131.58,,https://www.google.com/
#2020,x@y.com,paid,2026-06-27 16:39:00 +0000,USD,131.58,,https://www.google.com/
#2021,x@y.com,paid,2026-06-27 12:46:00 +0000,USD,146.41,,https://l.facebook.com/
#2022,x@y.com,paid,2026-06-27 21:49:00 +0000,USD,209.98,,
#2023,x@y.com,paid,2026-06-27 12:56:00 +0000,USD,178.11,,
#2024,x@y.com,paid,2026-06-28 16:13:00 +0000,USD,173.5,,https://instagram.com/
#2025,x@y.com,paid,2026-06-28 12:00:00 +0000,USD,184.35,,https://instagram.com/
#2026,x@y.com,refunded,2026-06-28 08:12:00 +0000,USD,172.79,172.79,
#2027,x@y.com,paid,2026-06-28 07:43:00 +0000,USD,178.78,,https://l.facebook.com/
#2028,x@y.com,paid,2026-06-28 04:37:00 +0000,USD,183.34,,https://l.facebook.com/
#2029,x@y.com,paid,2026-06-28 15:11:00 +0000,USD,144.69,,https://l.facebook.com/
#2029,x@y.com,paid,2026-06-28 15:11:00 +0000,USD,144.69,,https://l.facebook.com/
#2030,x@y.com,paid,2026-06-28 03:21:00 +0000,USD,150.17,,https://l.facebook.com/
#2031,x@y.com,paid,2026-06-28 04:20:00 +0000,USD,111.32,,
#2032,x@y.com,paid,2026-06-28 04:08:00 +0000,USD,139.88,,https://l.facebook.com/
#2032,x@y.com,paid,2026-06-28 04:08:00 +0000,USD,139.88,,https://l.facebook.com/
#2033,x@y.com,paid,2026-06-28 17:48:00 +0000,USD,176.58,,https://instagram.com/
#2034,x@y.com,paid,2026-06-28 09:27:00 +0000,USD,183.27,,
#2034,x@y.com,paid,2026-06-28 09:27:00 +0000,USD,183.27,,
#2035,x@y.com,paid,2026-06-28 13:01:00 +0000,USD,113.15,,https://www.google.com/
#2035,x@y.com,paid,2026-06-28 13:01:00 +0000,USD,113.15,,https://www.google.com/
#2036,x@y.com,paid,2026-06-28 14:06:00 +0000,USD,207.97,,https://www.google.com/
#2037,x@y.com,paid,2026-06-28 11:47:00 +0000,USD,125.27,,https://www.google.com/
#2038,x@y.com,paid,2026-06-28 21:06:00 +0000,USD,167.23,,https://instagram.com/
#2039,x@y.com,paid,2026-06-28 08:26:00 +0000,USD,138.46,,
#2040,x@y.com,paid,2026-06-28 09:52:00 +0000,USD,104.8,,
#2041,x@y.com,paid,2026-06-28 05:31:00 +0000,USD,132.79,,
#2042,x@y.com,paid,2026-06-28 09:30:00 +0000,USD,204.58,,
#2042,x@y.com,paid,2026-06-28 09:30:00 +0000,USD,204.58,,
#2043,x@y.com,refunded,2026-06-28 13:26:00 +0000,USD,176.85,176.85,https://www.google.com/
#2044,x@y.com,paid,2026-06-28 03:00:00 +0000,USD,144.23,,https://instagram.com/
#2044,x@y.com,paid,2026-06-28 03:00:00 +0000,USD,144.23,,https://instagram.com/
#2045,x@y.com,paid,2026-06-28 23:00:00 +0000,USD,177.41,,https://instagram.com/
#2046,x@y.com,paid,2026-06-28 22:37:00 +0000,USD,191.93,,https://instagram.com/
#2047,x@y.com,paid,2026-06-28 00:45:00 +0000,USD,171.69,,
#2048,x@y.com,paid,2026-06-28 04:09:00 +0000,USD,168.71,,https://l.facebook.com/
#2049,x@y.com,paid,2026-06-28 20:39:00 +0000,USD,184.92,,
#2050,x@y.com,paid,2026-06-28 22:29:00 +0000,USD,144.24,,https://www.google.com/
#2051,x@y.com,paid,2026-06-28 09:24:00 +0000,USD,154.72,,https://instagram.com/
#2052,x@y.com,paid,2026-06-28 07:25:00 +0000,USD,83.99,,https://instagram.com/
#2053,x@y.com,refunded,2026-06-28 23:43:00 +0000,USD,189.35,189.35,
#2054,x@y.com,paid,2026-06-28 23:48:00 +0000,USD,93.43,,https://l.facebook.com/
#2055,x@y.com,paid,2026-06-28 03:56:00 +0000,USD,159.99,,https://www.google.com/
#2056,x@y.com,paid,2026-06-28 01:57:00 +0000,USD,101.86,,https://instagram.com/
#2057,x@y.com,refunded,2026-06-28 08:59:00 +0000,USD,175.36,175.36,
#2058,x@y.com,paid,2026-06-28 10:47:00 +0000,USD,99.87,,https://instagram.com/
#2059,x@y.com,paid,2026-06-28 18:08:00 +0000,USD,194.34,,https://l.facebook.com/
#2060,x@y.com,paid,2026-06-29 05:27:00 +0000,USD,180.87,,https://www.google.com/
#2061,x@y.com,paid,2026-06-29 09:46:00 +0000,USD,125.89,,https://www.google.com/
#2062,x@y.com,paid,2026-06-29 17:44:00 +0000,USD,147.34,,
#2063,x@y.com,paid,2026-06-29 19:20:00 +0000,USD,139.98,,https://instagram.com/
#2064,x@y.com,paid,2026-06-29 22:12:00 +0000,USD,189.32,,https://l.facebook.com/
#2064,x@y.com,paid,2026-06-29 22:12:00 +0000,USD,189.32,,https://l.facebook.com/
#2065,x@y.com,paid,2026-06-29 23:36:00 +0000,USD,195.19,,
#2066,x@y.com,paid,2026-06-29 02:02:00 +0000,USD,88.92,,https://l.facebook.com/
#2066,x@y.com,paid,2026-06-29 02:02:00 +0000,USD,88.92,,https://l.facebook.com/
#2067,x@y.com,paid,2026-06-29 04:08:00 +0000,USD,113.34,,https://l.facebook.com/
#2068,x@y.com,paid,2026-06-29 14:40:00 +0000,USD,203.59,,https://l.facebook.com/
#2069,x@y.com,paid,2026-06-29 07:59:00 +0000,USD,122.85,,
#2070,x@y.com,paid,2026-06-29 17:03:00 +0000,USD,160.93,,
#2071,x@y.com,paid,2026-06-29 00:43:00 +0000,USD,126.49,,https://instagram.com/
#2072,x@y.com,paid,2026-06-29 16:24:00 +0000,USD,83.27,,https://l.facebook.com/
#2073,x@y.com,paid,2026-06-29 11:45:00 +0000,USD,128.19,,
#2074,x@y.com,paid,2026-06-29 01:04:00 +0000,USD,194.73,,https://l.facebook.com/
#2075,x@y.com,paid,2026-06-29 22:09:00 +0000,USD,96.81,,https://l.facebook.com/
#2076,x@y.com,paid,2026-06-29 04:11:00 +0000,USD,190.28,,https://instagram.com/
#2077,x@y.com,paid,2026-06-29 12:19:00 +0000,USD,175.32,,
#2078,x@y.com,paid,2026-06-29 22:39:00 +0000,USD,144.27,,https://www.google.com/
#2078,x@y.com,paid,2026-06-29 22:39:00 +0000,USD,144.27,,https://www.google.com/
#2079,x@y.com,paid,2026-06-29 21:51:00 +0000,USD,206.94,,
#2080,x@y.com,paid,2026-06-29 13:34:00 +0000,USD,103.62,,
#2081,x@y.com,paid,2026-06-29 20:58:00 +0000,USD,193.64,,https://l.facebook.com/
#2082,x@y.com,paid,2026-06-29 10:24:00 +0000,USD,87.77,,https://www.google.com/
#2083,x@y.com,paid,2026-06-29 06:12:00 +0000,USD,152.2,,https://www.google.com/
#2084,x@y.com,paid,2026-06-29 04:44:00 +0000,USD,99.93,,
#2084,x@y.com,paid,2026-06-29 04:44:00 +0000,USD,99.93,,
#2085,x@y.com,paid,2026-06-29 11:12:00 +0000,USD,201.42,,
#2085,x@y.com,paid,2026-06-29 11:12:00 +0000,USD,201.42,,
#2086,x@y.com,paid,2026-06-29 13:06:00 +0000,USD,141.98,,https://www.google.com/
#2086,x@y.com,paid,2026-06-29 13:06:00 +0000,USD,141.98,,https://www.google.com/
#2087,x@y.com,paid,2026-06-29 04:19:00 +0000,USD,159.81,,https://l.facebook.com/
#2088,x@y.com,paid,2026-06-29 19:36:00 +0000,USD,156.15,,https://instagram.com/
#2089,x@y.com,paid,2026-06-29 08:42:00 +0000,USD,196.62,,https://instagram.com/
#2090,x@y.com,paid,2026-06-29 13:34:00 +0000,USD,190.54,,https://instagram.com/
#2091,x@y.com,paid,2026-06-29 06:01:00 +0000,USD,80.57,,https://www.google.com/
#2092,x@y.com,paid,2026-06-29 06:36:00 +0000,USD,78.66,,https://www.google.com/
#2093,x@y.com,paid,2026-06-29 13:40:00 +0000,USD,92.07,,
#2094,x@y.com,paid,2026-06-29 08:17:00 +0000,USD,85.89,,https://instagram.com/
#2095,x@y.com,paid,2026-06-29 10:18:00 +0000,USD,92.13,,https://l.facebook.com/
#2096,x@y.com,paid,2026-06-29 12:02:00 +0000,USD,199.6,,https://l.facebook.com/
#2097,x@y.com,paid,2026-06-29 03:35:00 +0000,USD,120.21,,
#2098,x@y.com,paid,2026-06-29 14:43:00 +0000,USD,143.49,,https://www.google.com/
#2099,x@y.com,paid,2026-06-30 19:29:00 +0000,USD,183.56,,https://instagram.com/
#2100,x@y.com,paid,2026-06-30 14:34:00 +0000,USD,197.31,,
#2101,x@y.com,paid,2026-06-30 14:42:00 +0000,USD,163.16,,https://l.facebook.com/
#2102,x@y.com,paid,2026-06-30 05:54:00 +0000,USD,164.38,,https://l.facebook.com/
#2103,x@y.com,paid,2026-06-30 05:22:00 +0000,USD,162.06,,https://l.facebook.com/
#2103,x@y.com,paid,2026-06-30 05:22:00 +0000,USD,162.06,,https://l.facebook.com/
#2104,x@y.com,paid,2026-06-30 13:43:00 +0000,USD,128.37,,https://www.google.com/
#2105,x@y.com,paid,2026-06-30 16:55:00 +0000,USD,91.93,,https://instagram.com/
#2106,x@y.com,paid,2026-06-30 22:54:00 +0000,USD,88.14,,https://l.facebook.com/
#2107,x@y.com,paid,2026-06-30 02:44:00 +0000,USD,180.2,,
#2108,x@y.com,paid,2026-06-30 17:44:00 +0000,USD,164.65,,https://l.facebook.com/
#2109,x@y.com,paid,2026-06-30 04:07:00 +0000,USD,113.53,,https://l.facebook.com/
#2109,x@y.com,paid,2026-06-30 04:07:00 +0000,USD,113.53,,https://l.facebook.com/
#2110,x@y.com,refunded,2026-06-30 06:07:00 +0000,USD,135.62,135.62,https://l.facebook.com/
#2111,x@y.com,paid,2026-06-30 05:26:00 +0000,USD,105.12,,
#2112,x@y.com,refunded,2026-06-30 02:27:00 +0000,USD,148.29,148.29,https://www.google.com/
#2113,x@y.com,paid,2026-06-30 09:16:00 +0000,USD,108.48,,https://l.facebook.com/
#2114,x@y.com,paid,2026-06-30 14:44:00 +0000,USD,96.88,,https://instagram.com/
#2114,x@y.com,paid,2026-06-30 14:44:00 +0000,USD,96.88,,https://instagram.com/
#2115,x@y.com,paid,2026-06-30 17:19:00 +0000,USD,124.54,,https://l.facebook.com/
#2116,x@y.com,paid,2026-06-30 07:04:00 +0000,USD,113.24,,
#2117,x@y.com,paid,2026-06-30 15:11:00 +0000,USD,80.29,,
#2118,x@y.com,paid,2026-06-30 22:17:00 +0000,USD,208.01,,https://l.facebook.com/
#2118,x@y.com,paid,2026-06-30 22:17:00 +0000,USD,208.01,,https://l.facebook.com/
#2119,x@y.com,refunded,2026-06-30 06:41:00 +0000,USD,171.34,171.34,https://l.facebook.com/
#2120,x@y.com,paid,2026-06-30 21:18:00 +0000,USD,204.62,,https://www.google.com/
#2121,x@y.com,paid,2026-06-30 17:50:00 +0000,USD,184.35,,https://www.google.com/
#2122,x@y.com,paid,2026-06-30 14:41:00 +0000,USD,208.05,,https://l.facebook.com/
#2123,x@y.com,paid,2026-06-30 22:48:00 +0000,USD,163.14,,
#2124,x@y.com,paid,2026-06-30 23:02:00 +0000,USD,170.93,,https://l.facebook.com/
#2125,x@y.com,paid,2026-06-30 00:10:00 +0000,USD,208.98,,https://l.facebook.com/
#2126,x@y.com,paid,2026-06-30 06:47:00 +0000,USD,125.85,,https://l.facebook.com/
#2127,x@y.com,paid,2026-06-30 10:02:00 +0000,USD,99.65,,https://instagram.com/
#2128,x@y.com,paid,2026-06-30 20:29:00 +0000,USD,106.99,,
#2129,x@y.com,refunded,2026-06-30 07:22:00 +0000,USD,195.61,195.61,https://instagram.com/
#2130,x@y.com,paid,2026-06-30 06:29:00 +0000,USD,178.04,,https://l.facebook.com/
#2131,x@y.com,paid,2026-06-30 06:10:00 +0000,USD,194.66,,https://instagram.com/
#2131,x@y.com,paid,2026-06-30 06:10:00 +0000,USD,194.66,,https://instagram.com/
#2132,x@y.com,paid,2026-06-30 18:54:00 +0000,USD,162.26,,https://instagram.com/
#2133,x@y.com,paid,2026-06-30 05:39:00 +0000,USD,103.28,,https://l.facebook.com/
#2134,x@y.com,paid,2026-06-30 07:33:00 +0000,USD,88.96,,
#2134,x@y.com,paid,2026-06-30 07:33:00 +0000,USD,88.96,,
#2135,x@y.com,paid,2026-06-30 01:58:00 +0000,USD,196.34,,https://www.google.com/
#2136,x@y.com,paid,2026-06-30 07:11:00 +0000,USD,125.84,,
#2137,x@y.com,paid,2026-06-30 20:28:00 +0000,USD,208.5,,https://www.google.com/
#2137,x@y.com,paid,2026-06-30 20:28:00 +0000,USD,208.5,,https://www.google.com/
#2138,x@y.com,paid,2026-06-30 05:21:00 +0000,USD,150.34,,https://l.facebook.com/
#2138,x@y.com,paid,2026-06-30 05:21:00 +0000,USD,150.34,,https://l.facebook.com/
#2139,x@y.com,refunded,2026-06-30 05:23:00 +0000,USD,181.83,181.83,
